X,rating_review,review,lang$detectedLanguage,lang
205,NA,"Sejam yg lalu pesan go food niatnya buat buka puasa. Udah dpt driver tiba-tiba aplikasi error gak bisa buat tracking. Dulu sempat kayak gini tapi nyampe pesanannya. Tapi ini ditungguin gak dtg2 akhirnya hubungi driver dan ternyata kata driver semua pesanan saya hilang jadi, dia pikir saya cancel. Padahal saya dari tadi nunggu sambil kelaparan. Jadi, tolong aplikasinya dibenerin deh jgn keseringan nyuruh update tapi error mulu kan sebagai customer jadi sebel ",MALAY,MALAY
206,NA,"Woy balikin duit saya. 2x top up ga masuk masuk, tapi saldo atm udah kepotong. ",MALAY,MALAY
207,NA,"saya asal medan masa saya pesan gojek dari jl.kapten muslim ke jl.pulo brayan sampe 3.969.000 , ya gw kaga jd pesen lah -_- tolong yg tau knp bs gitu kasi tau saya :)) ",INDONESIAN,INDONESIAN
209,NA,Saya baru upgrade android ke versi terbaru yaitu nougat. Kok ga bs masuk ya ? Cm icon gojek nya aja yg muncul loading atau nge hang. Apa ada pengaruh karena upgrade ? Thx ,INDONESIAN,INDONESIAN
210,NA,Sipppppp murah express ,INDONESIAN,INDONESIAN
211,NA,PHK aja yg malas tu... ,INDONESIAN,INDONESIAN
212,NA,"tidak bagus,saldo top up saya hilang total tanpa sebab,driver memotong saldo top up saya tanpa menjemput saya,saya isi saldo top up sesuai keterangan tetapi tidak masuk dan tidak kembali ke rekening saya,saya komplain tapi no respon dari pihak gojek ",INDONESIAN,INDONESIAN
213,NA,Luar biasa untuk gojek ,MALAY,MALAY
214,NA,Saya suka!! ,MALAY,MALAY
215,NA,Like ,ENGLISH,ENGLISH
216,NA,Saya suka dengan pelayanannya cepat responsnya makasih bp gojeg sangat membantu dsaat dbutuhkan ,INDONESIAN,INDONESIAN
217,NA,"Sangat membantu, ",INDONESIAN,INDONESIAN
218,NA,Dulu sy bri rating 4 krena sya sring pake dan memuaskan sekali tp skrang sya kasih 1 soalnya ari sgala apaun sudah MENGECEWAKAN tak secepat dulu...klo order goride pdhal driver bnyk tp lma klo order gda yg nyaut skali lagi MENGECEWAKANNNN ,MALAY,MALAY
219,NA,Hebat ,INDONESIAN,INDONESIAN
220,NA,Sangat mengagumkan (y) ,MALAY,MALAY
221,NA,Tampilan order in progress suka hilang. ,MALAY,MALAY
222,NA,Sangat membantu dalam beraktifitas ,INDONESIAN,INDONESIAN
224,NA,Not sure.. komen nya bnyak yg kcewa kya nya!!! ,TAGALOG,ENGLISH
225,NA,"Setelah upgrade app jadi g bisa digunain,please help... ",INDONESIAN,INDONESIAN
226,NA,Sering error location ,ENGLISH,ENGLISH
227,NA,Alangkah baiknya diberi smacam aplikasi chat antara driver dan customer biar bsa komunikasi selain lewat tlfn dan sms ,MALAY,MALAY
228,NA,"Harapan supaya para pelangan selalu puas, dan jangan php kadang2 gak jelas di kensel jadi kurang pelayanan nya ",MALAY,MALAY
229,NA,Bagus sekali cepat dan aman ,INDONESIAN,INDONESIAN
230,NA,Nggak ribet ,DANISH,ENGLISH
231,NA,sangat membantu ,INDONESIAN,INDONESIAN
232,NA,Goood ,ENGLISH,ENGLISH
233,NA,Ok!! ,ENGLISH,ENGLISH
234,NA,Okelah untuk sekarang ini.. GO GOJEK! ,INDONESIAN,INDONESIAN
235,NA,"Lokasi sering tidak sesuai,dan tidak lengkap nama lokasi... ",INDONESIAN,INDONESIAN
236,NA,Sue lakh baru pertama pakai gojek aplikasi udh eror Mana pake acara di sumpah segala sama driver Janjian sma yg mana d aplikasi. status yang nganter siapa ,INDONESIAN,INDONESIAN
237,NA,Sangat membantu segala pekerjaan saya tidak butuh lama mencari kendaraan apalagi sedang sibuk Terima kasih Go jek ,INDONESIAN,INDONESIAN
238,NA,Go-jek sangat membantu bagi penumpang n driver nya..maju terus anak bangsa.. ,MALAY,MALAY
239,NA,Sangat membantu. Ramah juga ,INDONESIAN,INDONESIAN
240,NA,waktu pergi tmp tujuan cuma 4000 waktu pulang malah bayar 3X lipat 12000. dimap jalurnya melingkari kompleks jadi 12000 tapi saya pulang lurus2 bayarnya 12000 rugi saya ,MALAY,MALAY
241,NA,"Untuk go tix , dll selain go jek dan go car.. Ga ada yg mau.. kalo emang daerah macet.. tinggal naikin aja harganya sesuaiin.. ngebatalin sesuatu yg penting.. kecewa.. ",INDONESIAN,INDONESIAN
242,NA,kalo ujan ga mau nrima pesanan payah ,INDONESIAN,INDONESIAN
243,NA,Very Good ,ENGLISH,ENGLISH
244,NA,First time. Nice. ,ENGLISH,ENGLISH
245,NA,Gw demen nya pake Go-Jek tapi baru kali ini mendapat driver go food kaga sopan minta uang nya lebih brengsek driver nya ,INDONESIAN,INDONESIAN
246,NA,So nice ,ENGLISH,ENGLISH
247,NA,Goblok nyari alamat di maps gaketemu tolol ,INDONESIAN,INDONESIAN
248,NA,Baru coba coba ,INDONESIAN,INDONESIAN
250,NA,Job ,ENGLISH,ENGLISH
251,NA,Mantap x ,INDONESIAN,INDONESIAN
252,NA,Ghj ,ENGLISH,ENGLISH
253,NA,suka bgt pake go jek... ,INDONESIAN,INDONESIAN
254,NA,"Pelayanan bagus, selalu dapat driver ramah dan dapat diandalkan. Cuma sayang di hp saya tidak bisa transfer gopay karna kurang bagus hasil kameranya di aplikasi gojek untuk verifikasi dokumen. Padahal diaplikasi lain cerah dan jelas gambarnya. Hanya kamera depan saja lagi. Semoga kedepannya lebih baik. ",MALAY,MALAY
255,NA,"Sangaaat senang , respon cepat langsung dapat driver , sangat membantu walaupun awalan sedikit sulit dapat driver tetapi sekali dapat langsung di respon cepat , sangat puas ",MALAY,MALAY
256,NA,"Seringnya ngga dapat driver, tapi lumayan lah pelayanannya. ",INDONESIAN,INDONESIAN
257,NA,Perhatikan kesejahteraan pengendara yg bergabung bersama perusahaan kalian...! ,INDONESIAN,INDONESIAN
258,NA,Siep ,ENGLISH,ENGLISH
259,NA,Etdah baru di kasih nilai bagus kok malah app nya error macet gini ,INDONESIAN,INDONESIAN
260,NA,Dasar BABI! ,INDONESIAN,INDONESIAN
261,NA,Saya naik driver bernama mas muhamad orangnya baik ,MALAY,MALAY
262,NA,Pokoknya sih mantao ,INDONESIAN,INDONESIAN
263,NA,Tolong dong suka error gini apl nyaaa di tingkatkan lagi ,MALAY,MALAY
265,NA,Siiiippp ,ENGLISH,ENGLISH
266,NA,"Kenapa si go ojek ini dsruh update muluu, jangan lah updatean mulu,suka eror klo update tuu. Mantep2 aja ",INDONESIAN,INDONESIAN
267,NA,Splitting ,TAGALOG,ENGLISH
268,NA,"Pesen nya go pay, malah tunai. ",TAGALOG,ENGLISH
269,NA,Lebih di tingkatkan lagi pelayanannya ,MALAY,MALAY
270,NA,Kenapa saya tidak bisa pesan padahal go-pay saya masih lumayan kalau ngak bisa order gimana dgn go-pay nya.. Kenapa saya di blacklisted Tolong solusi nya kan sayang go-pay saya. . Ditunggu jawaban nya ,INDONESIAN,INDONESIAN
271,NA,Tambah aplikasi chat . jangan pake sms udah paling top ,INDONESIAN,INDONESIAN
272,NA,Kalau hujan dapet pelayanan mantel gak ya? Gapernah mesen pas lagi hujan soalnya ,MALAY,MALAY
273,NA,"aplikasi payah.. Masak udah daftar tinggal masukin kode konfirmasi malah gak di kirim"" dasar tolol ",INDONESIAN,INDONESIAN
274,NA,Tolong dong go-car di jambi di buat ,ENGLISH,ENGLISH
275,NA,Suka sekali ,MALAY,MALAY
276,NA,"Sangat membantu, trima kasih gojek indonesia,, ",INDONESIAN,INDONESIAN
279,NA,Cancel terus... ,INDONESIAN,INDONESIAN
281,NA,Monyet.ganggu hp w ja lu.g laku ya jadi tukang ojek.pangkal sonoh.jngn di iklanin di hp.bikin ribet ja ,MALAY,MALAY
282,NA,"Terbantu pake gojek, hanya saja kadang driver tidak tau jalan ",MALAY,MALAY
283,NA,"Membantu bgt aplikasi nya . Saran aja maps nya diperbaiki , karna kadang maps nya ngaco . Bahasa nya pakai bahasa indonesia aja kali yaa , bukan nya ini juga aplikasi buatan anak negeri sendiri ? Aplikasi serupa (uber) yg bukan buatan anak negeri aja pake bahasa indonesia loohh . ",INDONESIAN,INDONESIAN
284,NA,Terima kasih ,INDONESIAN,INDONESIAN
285,NA,Sanagt bagus ,INDONESIAN,INDONESIAN
286,NA,so far so good ,ENGLISH,ENGLISH
287,NA,"Perbaiki lagi layanan anda, error gak jelas ",MALAY,MALAY
288,NA,Murah banget,INDONESIAN,INDONESIAN
289,NA,Uji coba,INDONESIAN,INDONESIAN
290,NA,"50:50  ada yg layanan baik okelah emng harus gitu ada jg layanan buruk tp ga ada duit pecah, gada kenbalian cm bayar seadanya duit yg ada  bintang 5 dah :v #pengalaman pribadi ",INDONESIAN,INDONESIAN
291,NA,"50:50  there is a good service okng emng must so there jg bad service tp ga no money broke, mace kenbalian cm pay as little money as there is  5 dah: v # personal experience ",ENGLISH,ENGLISH
293,NA,Bosss kalo bisa isi saldo pakai pulsa yaaa.... aplikasinya sangat membantu..... ,INDONESIAN,INDONESIAN
294,NA,"",Unknown,ENGLISH
295,NA,Poin di banyakin ,MALAY,MALAY
298,NA,Sebagai aplikasi anak bangsa...sy dukung penuh dengan jadi member setia nya Gojek. ,INDONESIAN,INDONESIAN
299,NA,Ini aplikasi transportasi yang sangat bagus dan membantu dan sangat mudah di gunakan ,MALAY,MALAY
300,NA,Percobaan ,INDONESIAN,INDONESIAN
301,NA,sedang sedang saja !!! ,INDONESIAN,INDONESIAN
302,NA,drivernya minta di cansel trus. sekLian aja tutup aplikasinya. pasti gk ada driver minta cansel ,INDONESIAN,INDONESIAN
303,NA,Saya nyaman sekali menggunakan gojek ,MALAY,MALAY
304,NA,Gojek i love u ,ENGLISH,ENGLISH
305,NA,Enak naik gojek aman lagi jadi gk ada kata lama.. cukup klik go_jek udah deng langsung d jemput ,MALAY,MALAY
307,NA,"Saat ga ada yg anter/jemput, go-jek lah yg berjasa. Terimakasih ",MALAY,MALAY
308,NA,"Makasih gojek. Account saya yang pertama dengan nomer pertama saya bisa di gunakan kembali. Terima kasih update nya, update yang terbaik lagi buat gojek. Thanks ",MALAY,MALAY
309,NA,Biasa ,ENGLISH,ENGLISH
310,NA,"Tolong ditambah fitur chat dengan driver agar memudahkan pemesanan, trimaksh ",INDONESIAN,INDONESIAN
313,NA,Penipu ! Katanya klo topup 50 dapet 100 . Mana woy ? Masuk nya cuma gocap . Balikin duit gw !!! ,MALAY,MALAY
314,NA,mantapppp.... ,FINNISH,ENGLISH
315,NA,Mantapf.. Banget ,FINNISH,ENGLISH
317,NA,tepat waktu ,INDONESIAN,INDONESIAN
318,NA,Aplikasi Gojek Payah. Lama2 Lemot Banget. PINDAH KE GRAB AJA SEMUA!! ,MALAY,MALAY
319,NA,Puas ,ENGLISH,ENGLISH
320,NA,Pembayaran tunai pada driver go-jek lebih mahal dari pada pembayaran go-pay... Kok beda ya....??? Apa yang membedakan..?? Bayar tunai 14.000 Bayar pakai go-pay cuman 7.000..!! Murah pake go-pay ,MALAY,MALAY
321,NA,"Jangan memilih jarak tempuh konsumen, dan jangan di cancel kalo sudah diterima, karena konsumen menggunakan jasa gojek karena mereka memang butuh dengan jasa gojek nya ",INDONESIAN,INDONESIAN
322,NA,Bgus ,ENGLISH,ENGLISH
323,NA,Kurang driver ,NORWEGIAN,ENGLISH
324,NA,"Bagus jd ga repot kluar rumah , gak harus sayang kalau hanya kasih paling dikit 10rb ",MALAY,MALAY
325,NA,Oke zone,ENGLISH,ENGLISH
326,NA,Ok oc dah ,MALAY,MALAY
327,NA,is the best ,ENGLISH,ENGLISH
328,NA,Pelayanannya lebih cepat lagi ya ,INDONESIAN,INDONESIAN
329,NA,Jangan terlalu sering pembaruan mins ,INDONESIAN,INDONESIAN
330,NA,Aplikasinya sering error ,SWAHILI,ENGLISH
331,NA,Ok bikin gampang ,INDONESIAN,INDONESIAN
332,NA,Sangat membantu sekali ,MALAY,MALAY
333,NA,"Setiap saya telp gk datang"" gojek ini katanya bagus gimana sih lama bener meskipun dekat tapi di bayar mau rejeki ko gk diterima huu payah ",MALAY,MALAY
334,NA,Aplikasi nya lebih di tingkat kan lg. ,MALAY,MALAY
335,NA,Aplikasinya masih belum bisa mengupdate pesanan. Jadi bingung kalo mau batalin pesanan :( ,INDONESIAN,INDONESIAN
337,NA,Tap ,ENGLISH,ENGLISH
339,NA,"Benar"" sangat membantu..tidak main harga..dan harga tetap.. ",INDONESIAN,INDONESIAN
340,NA,Bagus sekali ,MALAY,MALAY
341,NA,Thx ,ENGLISH,ENGLISH
342,NA,"Aplikasinya bagus. Banyak voucher bonusan go-food & go ride, yg di bagikan. ",INDONESIAN,INDONESIAN
343,NA,Payahhh ,TAGALOG,ENGLISH
344,NA,Sangat membantu... Dan memudah kan. ,MALAY,MALAY
345,NA,Kasih fitur chat donk kayak aplikasi grab sementara ini 3 bintang dulu ,INDONESIAN,INDONESIAN
346,NA,Sangat membantu saya dalam segala hal<b2> ,INDONESIAN,INDONESIAN
348,NA,Sangat membantu...! ,INDONESIAN,INDONESIAN
349,NA,Aku error knp STP masuki email selalu tak bisa ,INDONESIAN,INDONESIAN
350,NA,Poin bonus gopay menurun drastis Jangan pelit poin donk Tq ,INDONESIAN,INDONESIAN
351,NA,Perfect ,ENGLISH,ENGLISH
352,NA,Semoga memberikan pelayanan terbaik bg pelanggan ,MALAY,MALAY
353,NA,Mantap!!! ,INDONESIAN,INDONESIAN
354,NA,Buat go ride knpa di aplikasi tidak klihatan plat no driver ny??? aplikasiny tmbhin opsi chat donk ma driver ny biar pas kita kgk ad pulsa bisa komunikasi lwat chat.terkadang driver mau ny dtlp kgk mau tlp dluan.trs pencaharian alamat juga rada kurang tepat. ,INDONESIAN,INDONESIAN
356,NA,Di jogja sangat memuaskan pelayananya ,INDONESIAN,INDONESIAN
359,NA,Nice & sukaaaaaakkk bingit,ENGLISH,ENGLISH
360,NA,Belum menjadi aplikasi terbaik karena suka eror ,INDONESIAN,INDONESIAN
363,NA,"Woi,aku mau ganti pass tp harus ingat pass yg lama.mau gimana ku ingat,tolong perbaiki model nya ",MALAY,MALAY
364,NA,"Order go food udah dibatalin krn ganti driver 2x. Tapi saldo gojek malah ikut kepotong. Gmn ya kok bisa gitu? Pesenannya aja nggak jadi. Sya mengeluh pada sistemnya, bukan bpk<b2> drivernya. Thanks ",INDONESIAN,INDONESIAN
365,NA,Bagus. Semoga GOJEK tambah maju dan aActual banget . Thanks ,INDONESIAN,INDONESIAN
366,NA,berguna dikala galau mager hujan laper dan baper. gojekin aja~ ,MALAY,MALAY
367,NA,Baru mau coba sekali pake Go Food udah nunggu lama kok langsung d batalin sepihak gak asik ,INDONESIAN,INDONESIAN
368,NA,Selalu sign in..klo pindah ke hp lain dg email pribadi gak bisa2 masuk..ngecewain ,INDONESIAN,INDONESIAN
369,NA,"Minta update,giliran di update malah gk bisa cuma loading doang....trs nyoba copot apl trs pasang lagi tetep aja muter2 doang...saran buat IT-nya kalo update-tanya blm maksimal jgn minta update dulu ",MALAY,MALAY
370,NA,Jangan senaknya di censel ,MALAY,MALAY
371,NA,Ckup lumayan bgus driverny bkrja dg baik.. kdg ska lma aja sih n klo go food ska was2 nnti driverny gx ad yg mau ,INDONESIAN,INDONESIAN
372,NA,Babi. Mesen go bluebird argonya tetep argo taxi biasa. Udah gitu titiknya di detect salah. Fuxklah kecewa berat ,INDONESIAN,INDONESIAN
373,NA,Seep ,ENGLISH,ENGLISH
374,NA,Memuaskan drivernya cepat sampai dan ramah ,MALAY,MALAY
375,NA,Kerja yg bagus ,INDONESIAN,INDONESIAN
376,NA,Tolong donk jgn eror udh 1 jam order masa gak ada yang nyangkut2 mainan oprator kali ya apa drivernya mls juga. ,MALAY,MALAY
377,NA,Apik ,ENGLISH,ENGLISH
378,NA,Tingkatkan akurasi penjemputan ,MALAY,MALAY
379,NA,Ngisi go pay kok g masuk ya....huhu ,INDONESIAN,INDONESIAN
380,NA,Ngebantu banget ,INDONESIAN,INDONESIAN
381,NA,Mantap jiwa.... ,INDONESIAN,INDONESIAN
382,NA,Luarbiasa...dan sangat sangat terbantu.... ,MALAY,MALAY
383,NA,Tolong adakan aplikasi chat tanpa pulsa antara driver dan customer ,MALAY,MALAY
384,NA,"Error tidak jelas shg tercancel sendiri dan driver pas dtg berbicara tidak sopan. Kenapa driver tidak boleh mengambil penumpang yang sama dalam seminggu sehingga driver minta dicancel membuat terlambat kekantor, dan juga membuat sudah driver. Padahal pembayaran dengan Gopay. ",MALAY,MALAY
385,NA,"Tetap Profesional dan Bijaksana aja setiap harinya ya.. Ditunggu ya buat Go Jeknya, biar sampe ke Muara Bungo. Banyak ojek disini buat direkrut, hehee.. Semangat!!! ",INDONESIAN,INDONESIAN
386,NA,Perlu ditingkatkan aja sih.. so far udh bagus ,INDONESIAN,INDONESIAN
387,NA,"Sering lama dpt driver, pas di cancel mau nyari lagi ternyata udah dpt driver. Transaksi berlangsung jg nggak keliatan. Pernah nunggu driver ganti status pick up nggak muncul2 pas di refresh, kasian drivernya. ",MALAY,MALAY
388,NA,Susah cari drivernya ,MALAY,MALAY
389,NA,Sebaiknya fiturnya ditambahi dengan fitur chat antar driver dan pengguna. Sehingga lebih memudahkan dalam berkomunikasi. ,INDONESIAN,INDONESIAN
390,NA,"GK bisa daftar tai,,LG butuh2 nya gojek ",INDONESIAN,INDONESIAN
391,NA,sllu siap ,INDONESIAN,INDONESIAN
392,NA,"After updated App, kenapa poin saya berkurang? Sudah top up via M-Bankong BCA tapi saldonya gak masuk!!! Gimana ini??? Saya pelanggan go jek tapi di kecewakan!!!! ",MALAY,MALAY
393,NA,Gojek tolong. Saya isi GoPay gak ad masuk melalui transaksi atm mandiri atas nama Jelsy Meivira. Terima kasih ,INDONESIAN,INDONESIAN
1,NA,Siippp.... ,ENGLISH,ENGLISH
2,NA,baru nyoba pakai udah kepentok kendala wallet yaelah hm. .. ,INDONESIAN,INDONESIAN
3,NA,Good ,ENGLISH,ENGLISH
4,NA,"Mudah,, sangat membantu,,murah. Semoga selalu baik.. ",INDONESIAN,INDONESIAN
5,NA,I love it ,ENGLISH,ENGLISH
6,NA,Simpel dan enak pakenya cuma saran aja buat opsi top up gopay dengan cara potong pulsa mungkin ok juga. Thank you Gojek. ,INDONESIAN,INDONESIAN
7,NA,loving it ,ENGLISH,ENGLISH
8,NA,It's helpful ,ENGLISH,ENGLISH
9,NA,"Very helpful,make it all easier... ",ENGLISH,ENGLISH
10,NA,"Terima kasih, untuk beberapa yg slama ini sy alami salah, skrg berangsur normal. Hanya saja ada kupon2 go-ride tidak bs saya gunakan. Mohon diperbaiki. ",INDONESIAN,INDONESIAN
11,NA,"Aplikasinya membantu bgt, tapi kenapa drivernya banyak sering cancel ya?? Tidak jarang juga driver yg tidak sopan.. ",INDONESIAN,INDONESIAN
12,NA,Nothing s better ,ENGLISH,ENGLISH
13,NA,"Go car kurang banyak,kadang cuma. ",MALAY,MALAY
14,NA,Very helpful ,ENGLISH,ENGLISH
15,NA,Sangat mudah mendapatkan driver ,MALAY,MALAY
17,NA,Please provide CHAT ,ENGLISH,ENGLISH
18,NA,Top up saldo gak masuk. proses refundnya berbelit belit. ,MALAY,MALAY
19,NA,So helpfully ,ENGLISH,ENGLISH
20,NA,better than my driver ,ENGLISH,ENGLISH
21,NA,Easy to use ,ENGLISH,ENGLISH
22,NA,"Udah bagus appnya, cuma mau kasih saran kalo bisa Go-Tix itu juga diadakan di Semarang, biar ga usa ngantri panjang tiket bioskop. ",INDONESIAN,INDONESIAN
23,NA,"Good aplication, helpfull.. ",ENGLISH,ENGLISH
24,NA,"Good service & smart apk with note ,, good indo business to support ",ENGLISH,ENGLISH
25,NA,"2 minggu gabisa login, csnya bilang tunggu, tunggu dan tunggu. Sangat profesional sekali saat melayani pelanggan, karena selalu membalas keluhan dengan konsisten, ""mohon tunggu"". ",INDONESIAN,INDONESIAN
26,NA,"2 weeks gabisa login, csnya said wait, wait and wait. Very professional when serving customers, because always reply complaints consistently, ""please wait"". ",ENGLISH,ENGLISH
28,NA,mantabb ,HUNGARIAN,ENGLISH
29,NA,"Driver sering kali tidak mau dicancel kalau pesanan yg saya inginkan sudah tidak dijual, padahal saya hanya mengikuti menu go food. Beberapa driver memaksa saya untuk pesan makanan lain yg tidak saya inginkan dengan alasan kalau dicancel mereka rugi. Mungkin seharusnya gojek memberikan fitur supaya cust bisa punya opsi memberikan fee kepada driver kalau barang yg dicari tidak ada. Itu lebih baik daripada customer buang2 uang untuk beli barang yg tidak diinginkan. ",MALAY,MALAY
30,NA,Gojek save my life ,ENGLISH,ENGLISH
31,NA,Super disappointed about the go-pay system . This is the 2nd time I have top up via atm bersama . And my gopay still 0. ALWAYS when in an urgent situations where I don't hold a cash money ,ENGLISH,ENGLISH
32,NA,Sangat2 terbantu dengan aplikasi ini.. i lop you pull ,INDONESIAN,INDONESIAN
33,NA,"Stlh nunggu order go send slm 2 jam tdk ada kabar, sy tlp ke driver, dia blg sy ga bs pa, macet. Gmn coba? ",INDONESIAN,INDONESIAN
34,NA,Good service bangeetttt ,MALAY,MALAY
35,NA,Mana ini drivernya gadatang datang tai ,MALAY,MALAY
36,NA,Nice app ,ENGLISH,ENGLISH
37,NA,Pencarian driver lamaaaaaaaaaaaaaaaaaaaaa ,MALAY,MALAY
38,NA,"Makin lama dapet driver,sudah ga scepat sebelumnya ",INDONESIAN,INDONESIAN
40,NA,"1.tiap order pas pulang kantor driver nya ga ada yg mau ngambil padahal banyak driver disekitaran lokasi, 2.driver go-ride tidak menyediakan jas hujan ",INDONESIAN,INDONESIAN
41,NA,"1.tip order fitting home office home drivers no ga want to take while many drivers disekitaran location, 2.driver go-ride does not provide raincoats ",ENGLISH,ENGLISH
43,NA,Very usefull and helpfull ,ENGLISH,ENGLISH
44,NA,This good ,ENGLISH,ENGLISH
45,NA,"Great app, very helpfull ",ENGLISH,ENGLISH
46,NA,Sekarang kok pelayanannya jadi kurang ya? Saya liat di maps ada banyak driver gojek tapi kenapa ga ada satupun driver yang mau ambil pesanan saya? Apa sekarang para driver tidak mau mengambil pesanan yang jaraknya jauh? Mohon ditinjau kembali. Jujur saya kecewa karena saya menganggap moda transportasi spt gojek ini sangat bagus untuk dipertahankan. ,INDONESIAN,INDONESIAN
47,NA,Gw yakin pilih opsi gopay. Kok malah berubah jd tunai. ,MALAY,MALAY
48,NA,membantu hidup ,INDONESIAN,INDONESIAN
49,NA,"Sangat amat terbantu dengan adanya Gojek, makasih Gojek ",MALAY,MALAY
50,NA,Is a good app ,ENGLISH,ENGLISH
51,NA,"This is bad. There are some idle drivers near my location, but the driver who picked me up is so far from my location. Not only the customers, but also the drivers complain about it. ",ENGLISH,ENGLISH
52,NA,Really great system. Thank you gojek. You should open in more cities ,ENGLISH,ENGLISH
53,NA,"Jelek, skrg susah dapet driver --"" MENGECEWAKAN ",NORWEGIAN,ENGLISH
54,NA,"Saya baru saja menginstal ulang gojek karena hp saya error. Tapi setelah instal, semua fasilitas (dengan akun yg sama dgn sblumnya) menjadi error. Selalu terdapat warning ""something went wrong, please try again"". Sangat mengecewakan. ",INDONESIAN,INDONESIAN
55,NA,"Oftenly, the app cannot find drivers. Tapi saldo gopay berkurang. Padahal bukan saya yg cancel! ",ENGLISH,ENGLISH
56,NA,"Driver baru ngak bisa transfer saldo, emg ngak ditraining dulu driverny sblum dilepas ke jalan? Cuma ngasih jaket sm helm doang ya?? Ajarin jg baca peta dong kan ngak semua org pinter. Driverny blm jemput tapi di app udah dibikin otw pas pake go ride, jd ngak bisa cancel kalo dia kelamaan, gofood jg gitu, padahal masih nungguin makananny selesai tp udh dibikin otw ke rmh. Ini driverny diajarin bohong apa gimana ",INDONESIAN,INDONESIAN
57,NA,Mohon dikembangkan ke Malaysia. Terima kasih atas layanan cemerlang sepanjang di Bandung :-) ,MALAY,MALAY
58,NA,BergunA ,ICELANDIC,ENGLISH
59,NA,Semoga sukses terus ,INDONESIAN,INDONESIAN
60,NA,Good app ...walaupun kadang eror mllu ,MALAY,MALAY
61,NA,Susah mencari driver untuk Go food wilayah banjarmasin dan Go tix belum tersedia di banjarmasin ,INDONESIAN,INDONESIAN
62,NA,"HP Asus Zenfone 3 saya update software, ehh aplikasi gojek-nya ga bisa masuk. Tolong diupdate segera. Nti banyak pelanggan yg lari ke sebelah loh.. trims. ",MALAY,MALAY
64,NA,"Bagus banget, udh gaada bug, tapi diperbaiki lagi tampilannya biar lebih simple dan menarik ",INDONESIAN,INDONESIAN
65,NA,Failed while redeem voucher. Customer service went silent. ,ENGLISH,ENGLISH
67,NA,Cool ,ENGLISH,ENGLISH
68,NA,Better app ,ENGLISH,ENGLISH
69,NA,Really a life saver app. Keep up the good work! ,ENGLISH,ENGLISH
70,NA,Smart app ,ENGLISH,ENGLISH
71,NA,Sooo helpful thank u ,ENGLISH,ENGLISH
72,NA,Gojek sangat membantu dan praktis ,MALAY,MALAY
73,NA,Ojek modern mantap ,INDONESIAN,INDONESIAN
74,NA,"Suka banget sama aplikasi ini.. Driver nya banyak, jadi dimana-mana pasti bisa order.. Pelayanannya ramah dan baik.. Recommended banget lah! Best of the best! ",MALAY,MALAY
75,NA,hate it...server area makassar sangat bermasalah...order samping driver gojek tp gak masuk ke driver...tolong perbaiki krn merugikan customer dan driver juga ,MALAY,MALAY
76,NA,Perbaiki aplikasi supaya saat hujan aplikasi tetap berjalan dengan baik ,INDONESIAN,INDONESIAN
77,NA,"Setiap buka go tix selalu bounce ke main page, mau redeem voucher utkt go tix begitu sulit... ",INDONESIAN,INDONESIAN
78,NA,nice app ,ENGLISH,ENGLISH
79,NA,"The app itself is quite good though with constant bugs & errors between now and then. Yet the people management is still very lazy. Many drivers are available yet since it's raining hard, they don't take orders (a couple of drivers ever mentioned this). Most drivers are not experienced in the local addresses, customers have to guide driver to the pick up & the drop off position (read: most of them don't know how to use let alone read map) ",ENGLISH,ENGLISH
80,NA,"Akhir"" ini ga dapet driver. Sudah order tp ga masuk notif ke driver. ",MALAY,MALAY
81,NA,"Gak bisa login, session expired...nyoba login selalu sama ",INDONESIAN,INDONESIAN
82,NA,"The appis buggy, needs work ",ENGLISH,ENGLISH
83,NA,Tidak support android nougat 7.0 ,FRENCH,ENGLISH
84,NA,nice. ,ENGLISH,ENGLISH
85,NA,"Tiap kali buka aplikasi knp muncul ratingnya salah satu driver trs ya? Annoying banget pas mau order malah muncul rating. Uda di kasi rating & install ulang, tp selalu muncul tiap buka. Ada yg tau knp? ",INDONESIAN,INDONESIAN
86,NA,"It works, but navigating arround is not as seamless as it seems and sometimes difficult. the map sometimes just doesnt work especially if there's new update. please make the app really noob friendly and more intuitive. for experienced android user this wont really be a hassle but for casual plebs its another story. And for good food why the load time is really frustating 1 minute just to load the menus? Unreal!! ",ENGLISH,ENGLISH
87,NA,"Driver mengcancel order go food saya. Tapi gopay saya tetap terpotong. Saya susah mengajukan complain di help center gojek, tapi sampai sekarang belum ada jawaban. Worst! Please give back my money! ",MALAY,MALAY
88,NA,"Secara keseluruhan. Ini service yang 'SAMPAH'. Jika bisa Minus sy beri rating minus. Dr awal Go Jek sy gunakan, namun hari demi hari. Service memburuk. Driver GoJek yang tidak ngerti dan suka suka. Customer service yang tidak bisa menjawab apa apa. App yang sering nge lag dan error. Luar biasa Go Jek. Ngejar Profit lupa kualitas service. Not recommended kecuali anda SUPER males keluar atau tidak bisa kemana mana. Jika bisa, jangan pakai app ini. Luar biasa BURUK kualitas service nya secara keseluruhan. ",MALAY,MALAY
89,NA,"Great app! Very useful,helpful love this app ",ENGLISH,ENGLISH
90,NA,Pakai go-pay pesan nunggu nya setengah jam bahkan lebih gak ketemu juga drivernya. ,MALAY,MALAY
91,NA,Pelayannan baik ,INDONESIAN,INDONESIAN
